event_time,user_id,session_id,event_type,sku,category,price,qty,revenue,device_os,device_model,country,city,traffic_source
2024-02-04 01:12:17,u7559,s38488,click,SKU0774,Panty,202.61,0,0.0,iOS,iPhone 12,US,LA,Social
2024-02-04 01:13:20,u12142,s42868,view,SKU0712,Accessories,1713.47,0,0.0,iOS,iPhone 14,US,LA,Social
2024-02-04 01:16:51,u784,s1323,view,SKU1221,Accessories,1994.54,0,0.0,Android,OnePlus 11,IN,Mumbai,Organic
2024-02-04 01:23:29,u16277,s12846,view,SKU0871,Sleepwear,1421.02,0,0.0,iOS,iPhone 13,US,NYC,Organic
2024-02-04 01:35:00,u10374,s25375,view,SKU0302,Bra,836.38,0,0.0,iOS,iPhone 13,GB,Birmingham,Organic
2024-02-04 02:04:40,u18869,s46121,view,SKU0898,Accessories,1475.15,0,0.0,iOS,iPhone 12,IN,Hyderabad,Organic
2024-02-04 02:04:52,u2814,s36920,view,SKU0929,Panty,1197.67,0,0.0,Android,Pixel 6,IN,Chennai,Organic
2024-02-04 02:18:24,u5150,s21408,view,SKU0857,Bra,1210.67,0,0.0,iOS,iPhone 12,IN,Delhi,Paid
2024-02-04 02:19:39,u473,s9441,click,SKU0514,Sleepwear,622.7,0,0.0,Android,OnePlus 11,US,Austin,Email
2024-02-04 02:26:11,u3852,s50409,view,SKU1277,Bra,1219.03,0,0.0,iOS,iPhone 13,US,NYC,Email
2024-02-04 02:32:36,u12720,s53707,add_to_cart,SKU1092,Accessories,915.04,0,0.0,iOS,iPhone 14,IN,Hyderabad,Direct
2024-02-04 02:42:07,u11853,s13318,click,SKU0197,Panty,1337.96,0,0.0,iOS,iPhone 12,US,NYC,Organic
2024-02-04 02:51:27,u11728,s42453,view,SKU0325,Activewear,1346.66,0,0.0,Android,Galaxy S22,GB,London,Organic
2024-02-04 02:58:03,u8496,s42282,add_to_cart,SKU1461,Sleepwear,1831.28,0,0.0,Android,OnePlus 11,IN,Bengaluru,Organic
2024-02-04 02:58:33,u4219,s49821,view,SKU0740,Accessories,881.87,0,0.0,Android,Pixel 6,IN,Hyderabad,Direct
2024-02-04 03:08:38,u17136,s10063,purchase,SKU0078,Bra,1754.39,2,3508.78,iOS,iPhone 14,IN,Chennai,Social
2024-02-04 03:10:41,u12311,s55549,view,SKU0167,Panty,541.78,0,0.0,Web,Edge,US,NYC,Paid
2024-02-04 03:14:55,u10397,s34994,view,SKU1465,Accessories,944.93,0,0.0,iOS,iPhone 13,SG,Singapore,Direct
2024-02-04 03:21:40,u10611,s59496,add_to_cart,SKU0175,Sleepwear,923.26,0,0.0,iOS,iPhone 12,US,SF,Organic
2024-02-04 03:29:21,u15786,s51002,view,SKU1018,Activewear,969.32,0,0.0,Android,Galaxy S22,IN,Chennai,Email
2024-02-04 03:49:06,u8905,s47913,view,SKU1258,Bra,601.59,0,0.0,iOS,iPhone 13,IN,Mumbai,Direct
2024-02-04 03:58:46,u13958,s29121,click,SKU0625,Panty,1417.14,0,0.0,iOS,iPhone 12,IN,Hyderabad,Social
2024-02-04 03:59:56,u19418,s37954,add_to_cart,SKU1246,Bra,891.83,0,0.0,iOS,iPhone 12,IN,Delhi,Organic
2024-02-04 04:00:07,u4196,s20341,view,SKU0073,Sleepwear,1126.85,0,0.0,iOS,iPhone 14,US,Austin,Email
2024-02-04 04:01:30,u7810,s42925,view,SKU1246,Sleepwear,1392.0,0,0.0,Android,Pixel 6,IN,Hyderabad,Social
2024-02-04 04:22:47,u12942,s22953,click,SKU0576,Bra,1372.66,0,0.0,Android,Galaxy S22,US,LA,Direct
2024-02-04 04:24:35,u14233,s51868,view,SKU0353,Activewear,1220.47,0,0.0,Android,Pixel 6,US,Austin,Social
2024-02-04 04:30:28,u7788,s24285,click,SKU0725,Maternity,974.94,0,0.0,iOS,iPhone 12,IN,Hyderabad,Email
2024-02-04 04:38:22,u18469,s18847,view,SKU1221,Panty,913.48,0,0.0,iOS,iPhone 12,SG,Singapore,Social
2024-02-04 04:43:51,u7717,s57811,add_to_cart,SKU0733,Bra,1642.3,0,0.0,iOS,iPhone 12,IN,Pune,Direct
2024-02-04 04:51:20,u13501,s22254,view,SKU1079,Maternity,280.92,0,0.0,Android,Moto G,IN,Bengaluru,Social
2024-02-04 05:09:11,u2187,s56930,view,SKU0120,Accessories,1232.22,0,0.0,iOS,iPhone 12,IN,Hyderabad,Paid
2024-02-04 05:09:16,u8032,s10205,view,SKU0334,Panty,641.26,0,0.0,iOS,iPhone 14,AE,Abu Dhabi,Social
2024-02-04 05:09:41,u3969,s14474,view,SKU1171,Accessories,1620.36,0,0.0,iOS,iPhone 14,US,Austin,Organic
2024-02-04 05:12:07,u17147,s56313,view,SKU1085,Bra,1711.78,0,0.0,iOS,iPhone 12,IN,Hyderabad,Paid
2024-02-04 05:37:41,u15772,s21167,view,SKU0028,Maternity,1653.57,0,0.0,Android,OnePlus 11,AE,Sharjah,Organic
2024-02-04 05:45:11,u10772,s6220,click,SKU1077,Sleepwear,1843.08,0,0.0,iOS,iPhone 12,IN,Mumbai,Social
2024-02-04 05:51:28,u18000,s3109,view,SKU1074,Panty,506.38,0,0.0,iOS,iPhone 14,US,Austin,Email
2024-02-04 05:56:03,u13722,s53542,add_to_cart,SKU0094,Accessories,1494.72,0,0.0,iOS,iPhone 12,IN,Hyderabad,Paid
2024-02-04 06:03:32,u6465,s15971,view,SKU1439,Panty,1384.89,0,0.0,Web,Firefox,IN,Bengaluru,Organic
2024-02-04 06:16:31,u3199,s24747,view,SKU1341,Panty,1636.44,0,0.0,Web,Edge,IN,Bengaluru,Paid
2024-02-04 06:27:21,u1696,s29825,click,SKU1435,Activewear,1252.18,0,0.0,Android,OnePlus 11,US,NYC,Organic
2024-02-04 06:30:46,u16803,s51329,view,SKU1056,Panty,1415.66,0,0.0,iOS,iPhone 13,AE,Abu Dhabi,Email
2024-02-04 06:46:05,u7721,s34372,purchase,SKU1435,Activewear,692.96,1,692.96,Android,Moto G,IN,Pune,Social
2024-02-04 07:00:25,u881,s14507,add_to_cart,SKU0433,Maternity,1468.27,0,0.0,Android,OnePlus 11,US,LA,Email
2024-02-04 07:10:21,u11749,s27037,purchase,SKU1290,Bra,1336.77,1,1336.77,Android,Pixel 6,US,LA,Direct
2024-02-04 07:24:58,u6286,s56154,view,SKU0674,Sleepwear,909.63,0,0.0,Android,Pixel 6,IN,Mumbai,Direct
2024-02-04 07:45:48,u19926,s24995,add_to_cart,SKU0232,Panty,474.87,0,0.0,Web,Firefox,US,SF,Paid
2024-02-04 07:47:12,u2040,s45517,click,SKU1313,Bra,523.29,0,0.0,Android,Pixel 6,SG,Singapore,Organic
2024-02-04 07:48:51,u11478,s43746,view,SKU0883,Panty,748.86,0,0.0,Android,Moto G,US,SF,Social
2024-02-04 07:51:55,u9638,s57596,purchase,SKU0570,Bra,499.77,3,1499.31,Android,Moto G,US,NYC,Organic
2024-02-04 08:00:22,u522,s4434,add_to_cart,SKU0137,Sleepwear,1480.71,0,0.0,Android,Pixel 6,SG,Singapore,Email
2024-02-04 08:17:09,u19208,s50313,view,SKU1382,Sleepwear,1907.38,0,0.0,Android,Moto G,IN,Pune,Direct
2024-02-04 08:22:28,u15530,s23362,click,SKU1391,Activewear,1991.92,0,0.0,Android,Galaxy S22,US,Seattle,Direct
2024-02-04 08:36:26,u17737,s24315,click,SKU0250,Maternity,920.54,0,0.0,Android,Pixel 6,IN,Delhi,Direct
2024-02-04 08:45:37,u9682,s41990,add_to_cart,SKU0311,Bra,948.45,0,0.0,Android,Galaxy S22,IN,Delhi,Organic
2024-02-04 08:46:33,u14162,s56512,view,SKU1247,Maternity,1325.12,0,0.0,Web,Safari,IN,Bengaluru,Email
2024-02-04 08:57:32,u18726,s43943,click,SKU1271,Maternity,1006.79,0,0.0,iOS,iPhone 14,AE,Sharjah,Organic
2024-02-04 09:02:46,u11907,s36193,view,SKU0649,Panty,568.07,0,0.0,Web,Safari,IN,Mumbai,Email
2024-02-04 09:03:53,u9103,s8999,view,SKU0923,Panty,1674.98,0,0.0,Android,Galaxy S22,IN,Pune,Paid
2024-02-04 09:38:10,u699,s3073,view,SKU0170,Bra,1221.55,0,0.0,iOS,iPhone 14,IN,Hyderabad,Direct
2024-02-04 09:39:12,u9209,s31801,click,SKU1114,Bra,1970.87,0,0.0,iOS,iPhone 12,IN,Mumbai,Direct
2024-02-04 09:49:04,u3314,s37652,click,SKU0766,Activewear,1251.0,0,0.0,Android,Galaxy S22,US,NYC,Paid
2024-02-04 10:04:22,u16516,s42610,click,SKU0548,Panty,863.0,0,0.0,iOS,iPhone 12,IN,Bengaluru,Direct
2024-02-04 10:27:38,u2701,s58615,purchase,SKU0760,Bra,1678.27,1,1678.27,iOS,iPhone 14,IN,Pune,Direct
2024-02-04 10:27:42,u11390,s30204,click,SKU1286,Bra,891.11,0,0.0,Web,Firefox,US,LA,Organic
2024-02-04 10:33:25,u13641,s24821,view,SKU0241,Panty,983.96,0,0.0,Web,Safari,IN,Hyderabad,Organic
2024-02-04 10:36:05,u4107,s58122,view,SKU0215,Panty,1143.34,0,0.0,Web,Safari,IN,Chennai,Paid
2024-02-04 10:37:40,u11158,s17061,click,SKU1183,Bra,1691.15,0,0.0,Android,Galaxy S22,IN,Mumbai,Organic
2024-02-04 10:44:02,u12691,s28539,add_to_cart,SKU1150,Panty,1538.89,0,0.0,Android,Moto G,IN,Pune,Social
2024-02-04 10:45:40,u11901,s2962,view,SKU0756,Activewear,287.28,0,0.0,iOS,iPhone 14,AE,Dubai,Email
2024-02-04 10:52:40,u11566,s8257,click,SKU1228,Panty,1342.92,0,0.0,Android,OnePlus 11,IN,Mumbai,Social
2024-02-04 11:01:39,u4247,s34302,view,SKU1469,Bra,1367.02,0,0.0,Android,Galaxy S22,IN,Delhi,Direct
2024-02-04 11:10:58,u19207,s15499,click,SKU0665,Activewear,799.78,0,0.0,iOS,iPhone 12,IN,Chennai,Organic
2024-02-04 11:33:28,u11140,s8624,click,SKU0769,Accessories,1485.37,0,0.0,Android,Pixel 6,AE,Dubai,Organic
2024-02-04 11:35:45,u6110,s30752,add_to_cart,SKU1133,Panty,1040.53,0,0.0,iOS,iPhone 12,IN,Mumbai,Organic
2024-02-04 11:50:20,u5923,s59374,view,SKU0588,Maternity,592.82,0,0.0,Web,Firefox,IN,Chennai,Email
2024-02-04 12:00:59,u15384,s8079,view,SKU1272,Panty,1809.55,0,0.0,Android,Moto G,IN,Chennai,Organic
2024-02-04 12:11:19,u13882,s333,view,SKU0268,Activewear,1826.04,0,0.0,iOS,iPhone 13,US,Seattle,Organic
2024-02-04 12:19:59,u10645,s30089,click,SKU0189,Activewear,228.72,0,0.0,iOS,iPhone 14,IN,Delhi,Direct
2024-02-04 12:25:20,u7145,s9955,view,SKU1167,Panty,647.96,0,0.0,Web,Safari,AE,Sharjah,Organic
2024-02-04 12:34:03,u4976,s10663,click,SKU0554,Sleepwear,1677.94,0,0.0,Android,Moto G,GB,London,Organic
2024-02-04 12:51:07,u8202,s35250,view,SKU0732,Bra,800.08,0,0.0,Android,Galaxy S22,IN,Mumbai,Social
2024-02-04 13:12:15,u5637,s1303,view,SKU0819,Accessories,1762.66,0,0.0,Web,Safari,IN,Pune,Direct
2024-02-04 13:18:47,u16493,s39078,add_to_cart,SKU1215,Activewear,1845.56,0,0.0,Android,Moto G,IN,Bengaluru,Organic
2024-02-04 13:25:26,u13516,s25521,view,SKU0133,Bra,836.83,0,0.0,Android,Pixel 6,IN,Chennai,Paid
2024-02-04 14:01:28,u2507,s3380,view,SKU0343,Panty,1382.68,0,0.0,Android,OnePlus 11,IN,Delhi,Direct
2024-02-04 14:21:23,u1981,s36401,view,SKU0270,Bra,1155.75,0,0.0,Android,Galaxy S22,IN,Mumbai,Organic
2024-02-04 14:24:35,u19824,s49552,click,SKU0898,Activewear,1648.91,0,0.0,iOS,iPhone 14,SG,Singapore,Organic
2024-02-04 14:33:56,u15677,s6778,view,SKU1429,Bra,1290.69,0,0.0,Android,OnePlus 11,US,Austin,Organic
2024-02-04 14:37:52,u763,s51836,click,SKU1116,Bra,790.51,0,0.0,Android,Pixel 6,IN,Delhi,Organic
2024-02-04 15:01:14,u18659,s20986,click,SKU0304,Bra,1390.5,0,0.0,Android,Pixel 6,IN,Chennai,Direct
2024-02-04 15:06:32,u18749,s5575,add_to_cart,SKU0012,Panty,1101.4,0,0.0,Android,Pixel 6,IN,Pune,Organic
2024-02-04 15:14:33,u18631,s9294,view,SKU0426,Activewear,824.97,0,0.0,Web,Chrome,IN,Delhi,Email
2024-02-04 15:31:58,u4166,s37994,click,SKU0263,Bra,1475.27,0,0.0,iOS,iPhone 12,AE,Dubai,Organic
2024-02-04 15:49:53,u10311,s13804,click,SKU0232,Panty,894.5,0,0.0,Android,Pixel 6,IN,Chennai,Social
2024-02-04 15:51:53,u5319,s27328,view,SKU1263,Panty,933.32,0,0.0,Android,Pixel 6,IN,Mumbai,Direct
2024-02-04 16:02:33,u16235,s53553,add_to_cart,SKU1061,Bra,657.18,0,0.0,Web,Edge,SG,Singapore,Paid
2024-02-04 16:05:39,u12778,s40114,view,SKU0546,Maternity,761.73,0,0.0,iOS,iPhone 12,IN,Delhi,Email
2024-02-04 16:07:46,u3607,s7519,add_to_cart,SKU0920,Accessories,1679.8,0,0.0,iOS,iPhone 12,US,Austin,Organic
2024-02-04 16:17:24,u18355,s27620,view,SKU1064,Maternity,1149.07,0,0.0,Web,Edge,IN,Pune,Email
2024-02-04 16:37:19,u2969,s22677,view,SKU0039,Bra,1993.49,0,0.0,Android,OnePlus 11,US,SF,Paid
2024-02-04 16:38:13,u16924,s58011,view,SKU0391,Panty,662.44,0,0.0,Android,Galaxy S22,IN,Bengaluru,Organic
2024-02-04 16:38:39,u4065,s10974,view,SKU1466,Bra,682.98,0,0.0,iOS,iPhone 13,IN,Hyderabad,Organic
2024-02-04 16:42:52,u19519,s11986,view,SKU0547,Panty,1995.47,0,0.0,Android,Moto G,IN,Chennai,Social
2024-02-04 16:46:15,u16986,s40203,view,SKU0623,Bra,394.38,0,0.0,Android,Pixel 6,IN,Delhi,Email
2024-02-04 16:51:17,u6808,s33731,add_to_cart,SKU0092,Sleepwear,256.05,0,0.0,Android,Galaxy S22,IN,Bengaluru,Organic
2024-02-04 16:54:59,u17535,s57173,view,SKU0368,Activewear,1287.31,0,0.0,Web,Firefox,SG,Singapore,Email
2024-02-04 16:57:20,u8319,s49036,view,SKU1403,Bra,1679.11,0,0.0,iOS,iPhone 13,SG,Singapore,Email
2024-02-04 17:14:25,u11607,s51497,view,SKU0703,Maternity,1214.19,0,0.0,Android,Pixel 6,IN,Bengaluru,Direct
2024-02-04 17:14:28,u11971,s32996,view,SKU0055,Accessories,913.49,0,0.0,Android,Pixel 6,IN,Mumbai,Direct
2024-02-04 17:21:42,u3825,s53418,view,SKU1361,Bra,1233.99,0,0.0,iOS,iPhone 13,IN,Delhi,Direct
2024-02-04 17:27:54,u12494,s30125,add_to_cart,SKU1167,Sleepwear,1551.07,0,0.0,Web,Safari,SG,Singapore,Organic
2024-02-04 17:39:39,u7149,s36384,click,SKU0793,Panty,1997.9,0,0.0,iOS,iPhone 12,IN,Pune,Email
2024-02-04 17:47:38,u15429,s9998,view,SKU0146,Sleepwear,1417.36,0,0.0,iOS,iPhone 14,IN,Mumbai,Organic
2024-02-04 17:48:48,u4378,s33831,view,SKU0003,Panty,959.29,0,0.0,Web,Safari,IN,Bengaluru,Direct
2024-02-04 17:49:58,u1498,s19884,view,SKU1264,Accessories,212.26,0,0.0,iOS,iPhone 13,IN,Bengaluru,Direct
2024-02-04 17:53:31,u12043,s3819,view,SKU0172,Bra,1409.93,0,0.0,Android,Galaxy S22,GB,Birmingham,Direct
2024-02-04 18:09:12,u8092,s49927,view,SKU0509,Panty,1469.42,0,0.0,Android,Pixel 6,IN,Chennai,Organic
2024-02-04 18:18:00,u3031,s31795,click,SKU1325,Bra,555.48,0,0.0,Web,Chrome,US,SF,Organic
2024-02-04 18:23:00,u15820,s20903,view,SKU0424,Bra,981.74,0,0.0,Web,Firefox,IN,Delhi,Direct
2024-02-04 18:28:05,u18675,s10039,view,SKU1305,Panty,759.22,0,0.0,Android,Galaxy S22,US,Seattle,Organic
2024-02-04 18:34:06,u1714,s1371,view,SKU0409,Bra,653.09,0,0.0,iOS,iPhone 13,US,NYC,Social
2024-02-04 18:45:29,u88,s40345,add_to_cart,SKU0871,Sleepwear,1221.95,0,0.0,iOS,iPhone 13,IN,Bengaluru,Organic
2024-02-04 19:01:35,u3121,s42947,add_to_cart,SKU0852,Bra,1006.54,0,0.0,iOS,iPhone 12,US,NYC,Organic
2024-02-04 19:06:14,u5289,s55125,click,SKU0388,Bra,912.59,0,0.0,iOS,iPhone 14,AE,Sharjah,Organic
2024-02-04 19:21:57,u13766,s23739,click,SKU0388,Bra,1568.91,0,0.0,iOS,iPhone 14,IN,Chennai,Organic
2024-02-04 19:31:14,u9039,s22819,view,SKU0439,Bra,759.88,0,0.0,Web,Chrome,GB,Birmingham,Social
2024-02-04 19:38:24,u5142,s25877,view,SKU0542,Panty,1880.26,0,0.0,Android,OnePlus 11,IN,Mumbai,Paid
2024-02-04 19:41:38,u15138,s45799,view,SKU0843,Activewear,804.49,0,0.0,iOS,iPhone 12,AE,Sharjah,Organic
2024-02-04 20:01:00,u7122,s30029,purchase,SKU0669,Accessories,955.96,2,1911.92,iOS,iPhone 13,IN,Pune,Organic
2024-02-04 20:03:30,u2655,s11236,view,SKU0248,Panty,1937.58,0,0.0,Android,OnePlus 11,US,Seattle,Organic
2024-02-04 20:20:08,u14939,s32170,purchase,SKU1134,Sleepwear,211.27,3,633.81,Web,Edge,IN,Delhi,Email
2024-02-04 20:55:07,u15158,s17677,add_to_cart,SKU0502,Bra,1409.96,0,0.0,Android,Moto G,AE,Dubai,Email
2024-02-04 21:18:35,u6909,s55115,view,SKU0187,Bra,994.43,0,0.0,iOS,iPhone 14,IN,Hyderabad,Organic
2024-02-04 21:28:09,u18319,s38012,add_to_cart,SKU0715,Activewear,1104.93,0,0.0,Android,Pixel 6,AE,Dubai,Organic
2024-02-04 22:15:21,u16730,s2578,click,SKU0528,Bra,1794.5,0,0.0,iOS,iPhone 14,AE,Sharjah,Social
2024-02-04 22:42:18,u10661,s18427,view,SKU0218,Sleepwear,223.35,0,0.0,iOS,iPhone 14,IN,Bengaluru,Direct
2024-02-04 22:48:20,u11782,s43572,click,SKU1115,Panty,714.11,0,0.0,iOS,iPhone 13,SG,Singapore,Organic
2024-02-04 22:49:59,u2699,s41333,view,SKU1106,Bra,502.61,0,0.0,Android,Moto G,IN,Bengaluru,Paid
2024-02-04 23:25:42,u16247,s22059,click,SKU0604,Panty,1306.82,0,0.0,Android,Moto G,IN,Delhi,Email
2024-02-04 23:28:13,u11602,s44269,view,SKU0034,Panty,1673.41,0,0.0,Web,Safari,IN,Hyderabad,Paid
2024-02-04 23:31:03,u19739,s42348,view,SKU1247,Sleepwear,882.19,0,0.0,Android,Pixel 6,IN,Delhi,Direct
2024-02-04 23:32:20,u16304,s55636,view,SKU0753,Bra,1628.0,0,0.0,Android,Galaxy S22,IN,Pune,Direct
2024-02-04 23:34:48,u16635,s25274,click,SKU0720,Sleepwear,1461.98,0,0.0,Android,OnePlus 11,SG,Singapore,Direct
2024-02-04 23:38:41,u18030,s45056,purchase,SKU0280,Bra,1311.34,3,3934.02,Android,Pixel 6,SG,Singapore,Direct
2024-02-04 23:50:57,u7453,s31926,add_to_cart,SKU1133,Panty,988.07,0,0.0,Android,Galaxy S22,IN,Chennai,Direct
2024-02-05 00:08:13,u630,s45010,view,SKU0425,Panty,1462.63,0,0.0,Android,Pixel 6,IN,Pune,Direct
2024-02-05 00:17:50,u9015,s29068,add_to_cart,SKU0882,Bra,831.88,0,0.0,Android,OnePlus 11,IN,Bengaluru,Direct
2024-02-05 00:26:07,u15190,s51587,click,SKU0878,Bra,1568.13,0,0.0,Android,OnePlus 11,IN,Pune,Organic
2024-02-05 00:29:33,u4824,s25002,add_to_cart,SKU0250,Panty,1834.47,0,0.0,Android,Galaxy S22,IN,Pune,Organic
2024-02-05 00:43:28,u6834,s46828,view,SKU0262,Bra,1916.94,0,0.0,iOS,iPhone 14,IN,Bengaluru,Social
2024-02-05 00:50:04,u16843,s32834,add_to_cart,SKU1274,Bra,630.99,0,0.0,Android,Pixel 6,IN,Mumbai,Direct
2024-02-05 01:07:11,u6439,s22919,view,SKU0135,Sleepwear,512.72,0,0.0,Android,Moto G,IN,Delhi,Organic
2024-02-05 01:17:11,u15585,s4937,click,SKU0361,Panty,901.56,0,0.0,iOS,iPhone 12,IN,Mumbai,Paid
2024-02-05 01:40:27,u5724,s56469,click,SKU1296,Activewear,638.94,0,0.0,iOS,iPhone 13,IN,Delhi,Direct
2024-02-05 01:48:10,u4192,s31838,click,SKU0182,Bra,1343.57,0,0.0,iOS,iPhone 12,IN,Mumbai,Social
2024-02-05 01:55:48,u1066,s30425,click,SKU0028,Panty,1697.59,0,0.0,Android,Galaxy S22,US,LA,Social
2024-02-05 02:03:22,u11613,s896,view,SKU0529,Bra,1808.56,0,0.0,Android,Pixel 6,SG,Singapore,Direct
2024-02-05 02:09:37,u12173,s7761,view,SKU1166,Panty,1178.57,0,0.0,Web,Chrome,GB,Manchester,Direct
2024-02-05 02:11:03,u10030,s16214,click,SKU0709,Activewear,251.64,0,0.0,iOS,iPhone 14,IN,Delhi,Social
2024-02-05 02:11:26,u7859,s2721,view,SKU1371,Bra,1720.0,0,0.0,Android,Galaxy S22,AE,Abu Dhabi,Organic
2024-02-05 02:17:43,u16675,s3762,view,SKU1012,Sleepwear,458.55,0,0.0,Android,Moto G,US,Seattle,Organic
2024-02-05 02:35:49,u17031,s33135,view,SKU0668,Bra,1459.0,0,0.0,Android,Moto G,IN,Chennai,Organic
2024-02-05 02:47:36,u15069,s40566,add_to_cart,SKU0188,Activewear,1704.78,0,0.0,Android,Moto G,US,Seattle,Paid
2024-02-05 02:49:54,u16404,s18423,click,SKU1033,Bra,215.57,0,0.0,Android,Pixel 6,IN,Delhi,Organic
2024-02-05 02:58:23,u962,s5104,view,SKU0703,Panty,1099.12,0,0.0,iOS,iPhone 13,IN,Pune,Organic
2024-02-05 03:32:33,u10092,s53643,click,SKU1446,Accessories,1190.53,0,0.0,iOS,iPhone 12,IN,Pune,Organic
2024-02-05 04:00:33,u15036,s5143,click,SKU0726,Bra,833.46,0,0.0,iOS,iPhone 13,AE,Abu Dhabi,Organic
2024-02-05 04:01:16,u4184,s12220,view,SKU1172,Activewear,1050.83,0,0.0,Android,OnePlus 11,IN,Pune,Email
2024-02-05 04:03:46,u1011,s34904,click,SKU0802,Bra,773.48,0,0.0,Web,Chrome,US,NYC,Organic
2024-02-05 04:08:05,u515,s8966,click,SKU0554,Panty,1005.41,0,0.0,iOS,iPhone 12,IN,Chennai,Organic
2024-02-05 04:08:41,u19208,s59052,purchase,SKU1073,Activewear,1033.34,1,1033.34,iOS,iPhone 13,IN,Hyderabad,Paid
2024-02-05 04:09:46,u13473,s11839,add_to_cart,SKU1366,Maternity,437.86,0,0.0,Android,Moto G,GB,Birmingham,Organic
2024-02-05 04:11:34,u18025,s39542,click,SKU0914,Panty,1412.51,0,0.0,Web,Safari,IN,Chennai,Organic
2024-02-05 04:29:09,u3902,s31230,purchase,SKU0961,Panty,1663.93,3,4991.79,Android,Pixel 6,IN,Bengaluru,Organic
2024-02-05 04:31:07,u11828,s38064,view,SKU0609,Panty,1012.5,0,0.0,iOS,iPhone 13,IN,Delhi,Paid
2024-02-05 04:33:49,u13073,s57760,add_to_cart,SKU0797,Bra,1513.98,0,0.0,Android,Moto G,IN,Mumbai,Social
2024-02-05 04:43:55,u14429,s21091,add_to_cart,SKU1194,Panty,1753.83,0,0.0,Web,Safari,IN,Delhi,Organic
2024-02-05 04:54:18,u5643,s51590,purchase,SKU1416,Panty,297.14,1,297.14,Android,Moto G,IN,Hyderabad,Social
2024-02-05 05:04:25,u7177,s22487,click,SKU0963,Bra,1065.26,0,0.0,iOS,iPhone 14,IN,Chennai,Social
2024-02-05 05:21:16,u6041,s55832,view,SKU0461,Panty,1284.37,0,0.0,Android,Galaxy S22,IN,Hyderabad,Organic
2024-02-05 05:25:41,u641,s53123,add_to_cart,SKU0854,Activewear,1580.42,0,0.0,iOS,iPhone 12,SG,Singapore,Paid
2024-02-05 05:40:53,u4680,s49225,view,SKU0327,Panty,679.12,0,0.0,Web,Firefox,IN,Delhi,Social
2024-02-05 05:50:23,u4772,s27630,click,SKU1126,Bra,1481.13,0,0.0,iOS,iPhone 13,IN,Delhi,Email
2024-02-05 06:12:32,u14729,s45282,add_to_cart,SKU1215,Panty,1529.8,0,0.0,Web,Edge,US,LA,Social
2024-02-05 06:18:54,u7365,s3671,view,SKU1049,Accessories,599.21,0,0.0,iOS,iPhone 13,US,NYC,Social
2024-02-05 06:20:00,u1279,s56891,add_to_cart,SKU0311,Activewear,417.27,0,0.0,Android,Pixel 6,IN,Pune,Email
2024-02-05 06:39:46,u17544,s44877,view,SKU1296,Bra,1272.14,0,0.0,Android,Galaxy S22,IN,Mumbai,Direct
2024-02-05 06:50:11,u1068,s23259,add_to_cart,SKU0647,Bra,849.98,0,0.0,Android,OnePlus 11,IN,Chennai,Organic
2024-02-05 06:53:02,u7149,s491,view,SKU0564,Panty,667.24,0,0.0,Android,Pixel 6,IN,Hyderabad,Organic
2024-02-05 07:00:13,u19599,s20203,view,SKU1175,Bra,1466.44,0,0.0,iOS,iPhone 12,IN,Chennai,Paid
2024-02-05 07:01:47,u14754,s25941,view,SKU1053,Bra,1718.1,0,0.0,Web,Safari,GB,London,Organic
2024-02-05 07:01:56,u6519,s45987,purchase,SKU0271,Sleepwear,965.25,3,2895.75,Web,Firefox,SG,Singapore,Organic
2024-02-05 07:15:58,u6077,s26626,view,SKU0577,Sleepwear,859.08,0,0.0,Android,Galaxy S22,SG,Singapore,Organic
2024-02-05 07:28:34,u14244,s15172,view,SKU0876,Bra,1057.88,0,0.0,Android,OnePlus 11,IN,Bengaluru,Direct
2024-02-05 07:42:28,u611,s11496,view,SKU0533,Accessories,1318.05,0,0.0,Android,Pixel 6,IN,Hyderabad,Direct
2024-02-05 08:00:32,u14953,s49472,view,SKU1266,Accessories,580.51,0,0.0,iOS,iPhone 14,IN,Delhi,Email
2024-02-05 08:10:07,u5461,s10430,add_to_cart,SKU1196,Panty,1711.73,0,0.0,iOS,iPhone 12,IN,Hyderabad,Organic
2024-02-05 08:17:38,u13901,s26501,view,SKU0413,Panty,199.41,0,0.0,Web,Firefox,IN,Mumbai,Paid
2024-02-05 08:36:36,u1404,s8279,click,SKU1292,Bra,932.37,0,0.0,Android,Pixel 6,IN,Chennai,Social
2024-02-05 08:55:51,u3602,s34649,click,SKU0415,Panty,455.6,0,0.0,Web,Firefox,AE,Dubai,Direct
2024-02-05 08:58:50,u19487,s24486,view,SKU0854,Panty,1400.52,0,0.0,iOS,iPhone 12,IN,Chennai,Social
2024-02-05 09:08:05,u17321,s50376,click,SKU0859,Panty,889.78,0,0.0,Android,Galaxy S22,GB,London,Email
2024-02-05 09:23:00,u17982,s15380,view,SKU0627,Bra,1240.66,0,0.0,Android,Galaxy S22,US,SF,Organic
2024-02-05 09:57:47,u9055,s23426,purchase,SKU1385,Bra,502.1,1,502.1,Web,Chrome,IN,Delhi,Email
2024-02-05 09:59:53,u16869,s46974,view,SKU1017,Sleepwear,336.43,0,0.0,Android,OnePlus 11,IN,Bengaluru,Direct
2024-02-05 10:12:51,u17759,s45643,view,SKU1411,Maternity,1142.66,0,0.0,iOS,iPhone 14,IN,Mumbai,Organic
